scene_id,qx,qy,qz,qw,x,y,z,width,label
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.2795012515262245,0.35291844584027704,0.8686297708739842,0.20690563581586485,0.17595751087303171,0.12437268842654442,0.12905847996533493,0.06805104162524486,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.01586157936991878,0.5744226668820327,0.554117648714359,0.6022795376362172,0.08186990501541311,0.1005863538526799,0.12351168553800393,0.021621883022045242,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.03729289891895194,-0.9561557957166975,0.15492585130587122,-0.24570981788431057,0.12359736797344349,0.16614867663708693,0.2108313493771095,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3259162542245324,-0.6957751328752735,-0.6349916635012287,-0.0803812601828794,0.1902891231361922,0.10434983202453824,0.1641560181152264,0.05739178440752283,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.031671043171448726,0.5308741340712358,0.8466266840863781,-0.019820610269415565,0.1615872524641083,0.1254238187839312,0.14428831756230587,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.16230260553792974,0.41195716740742794,0.4497522865231962,0.7756752137489018,0.08786341177361866,0.09923347412118795,0.095599307449549,0.014995061292570134,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.27398222445512344,-0.893496907421892,-0.32339917635026855,-0.14835764168422635,0.1655767934769252,0.11745329691431228,0.20243212022543877,0.04851610689862951,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.28558228634214516,0.4165666688469619,0.8415281938563657,0.19169055031008128,0.13436658186173506,0.1071846143645215,0.11886246866499697,0.062240780069120816,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.35473370305854135,-0.8421450270133242,0.3931705520973048,-0.10184630751579947,0.09350967449788139,0.16667048305909593,0.17026371488137565,0.05844757323644193,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.16193247578102354,-0.7085918008317396,-0.3386134908390668,-0.5975085245444134,0.049773594099700905,0.1233562132917684,0.16179520571438455,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.06975799387417789,0.45201104615913196,0.8885830867584776,-0.035212701792865224,0.14376824993525034,0.12582359436977078,0.14118187052330175,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.035618280794383166,-0.9397692468125047,-0.3233386053406498,-0.10496307500770694,0.12575952922325814,0.13311648477920807,0.16796167201407297,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3496958347806195,-0.7753818428386573,-0.5258196184263785,0.003090276872926041,0.19455919022801385,0.12771157397802527,0.17272061059599012,0.05606321632520743,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.27181262658689626,0.5086107143195623,0.7955507230243976,0.1858281044477276,0.18381812532064498,0.12342404076053665,0.14771758276025126,0.06045596581899988,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.009220256919461928,-0.9906924696165451,-0.09719481421121756,-0.09485033261858827,0.1712868093363326,0.14878702350772827,0.1788218171224549,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3166979633299788,-0.9208599709878929,0.2273367376880875,-0.006109136776860855,0.1837175641429614,0.17369957569300304,0.1958751222791916,0.05258884168969116,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3080631145802394,0.49683709253042063,0.7950742418230292,0.16157651720029106,0.10917494035271974,0.1198048233680598,0.1330875771812614,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.28175731268073956,-0.784481971241322,-0.5360902656556085,-0.13344692059975294,0.1515090563438305,0.1000683600026486,0.16784306069197324,0.055269447790342444,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.014295114317606421,-0.97993299375065,-0.18334316265865125,-0.07689123598862578,0.1661608652738183,0.14354586382057674,0.1772204650660124,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.07708059632507533,-0.8492902845512479,0.5047908099769477,-0.13398071652237245,0.11186426415133777,0.16307241358615265,0.15033589192695207,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.002454952639716101,-0.8971397438155093,-0.44171188552322926,-0.004986327475490438,0.13373113452263566,0.12821625138614662,0.16228483807119456,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.14508886032682292,-0.8227880747048468,-0.4567518660447629,0.3055269866921449,0.19457821144181592,0.1390614240452664,0.16457042144082779,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.22288562336813783,-0.4440387623502884,0.48177126749064897,0.7218365620046372,0.21556372141489513,0.15823917368507584,0.1292556513273717,0.061332721857461636,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.045800516698240576,-0.9455887276996999,0.2798513945572828,-0.15952262435711417,0.1520228528262266,0.1630347431366759,0.16937885462098795,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.241974082268271,-0.3127898520431752,0.9152676581559215,0.0767864955771002,0.13845014562493566,0.17545928076925113,0.08853854543482972,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8991372575963203,0.0755030823356494,0.1820784070038755,0.39076710488846883,0.1336465879780263,0.18390351763916185,0.18325376804605428,0.04963422243326243,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.28834814424823696,-0.9393645730626409,-0.11458796407615729,-0.14601077039835725,0.12371729430878418,0.13845419044799562,0.18007487748548587,0.05980180304623338,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2303274658694819,-0.7700117029354111,-0.5574572194385163,-0.20802087468455877,0.185959566834762,0.115505781475367,0.1718310999224594,0.054930024606787746,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.29103245223472224,-0.9416971689972015,-0.0832710625491244,-0.14687574269034423,0.10940361550128479,0.1367889614181153,0.17239102606593537,0.05687482787938879,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9022223078078813,0.07159177694657995,0.1735675418814668,0.3882574315743065,0.15947096806395636,0.1951841313247445,0.196356755413093,0.044413387136637804,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.35594834374460516,-0.019879589482780537,-0.0075700704350772285,0.934263492030528,0.18476839726066918,0.1843034740167129,0.12089321955644405,0.054142817276836425,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.014766823772536816,-0.73212530755729,0.029619534863842566,-0.6803654592233972,0.09955932291685987,0.16133122291027063,0.13400281388202007,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.3875920758117478,-0.2205677004678314,0.08959357584272507,0.8905589612406285,0.21599301247508465,0.11211440987868557,0.11803098581686422,0.037752287500271306,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8646587459515392,0.08333963613719944,0.16047328913098674,0.46868761619389243,0.16806499142491224,0.20568739264444305,0.19012717448166785,0.04368714257296548,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.04720589003139848,0.3445655877849255,0.9374149619496267,-0.017301698579978392,0.11853926556577704,0.10836750013152124,0.0825970133890711,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.4457873322732919,0.36081575191327375,0.7451385057654313,0.34037369872183293,0.0663958212730058,0.14437592459898685,0.12755701133138536,0.048472888550114265,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0031745223086994396,-0.9880614942977466,-0.1526493213338944,-0.02055700830659063,0.12884128237691653,0.1369117505930495,0.16514734889670576,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7625370986055722,0.08967463562828785,-0.11225266798634377,-0.6307891656528968,0.16580019417530606,0.12242714310092365,0.15754078474932084,0.054774317165175945,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.07427474702424197,-0.3595835037822609,0.9297148365485121,0.028518212842520912,0.18116900997018925,0.1687984907698144,0.13912292330462542,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8072356354593703,0.08556591963626962,0.12538093788918447,0.5703759485245979,0.11486176985239153,0.20721504458000536,0.16734586560915038,0.038141650184608106,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.06281558758660725,-0.807855072470732,0.1338446934023695,0.5705348209246157,0.1957085573698223,0.16405167550543062,0.1612415143007338,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9506527583674081,0.04254321163226808,0.15795518540629053,0.2636277063506695,0.12321919417636755,0.16210907638320313,0.18277633573088575,0.04955702529329104,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7136972992628621,-0.5990954095021414,-0.06674707737955918,0.3567431611112476,0.20136874239056513,0.17632917377739174,0.1985455497759946,0.03824739265608507,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.4609861702320161,-0.24250112388755096,0.8476721882574909,0.10068176112310674,0.1440950479846368,0.1545031469964989,0.11907546331370143,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.049215268810195036,0.6064716968602152,0.7926974595724146,-0.03742560368079216,0.18521356017687818,0.08186952743411566,0.1401578669245906,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.10947209285332746,-0.7990624252167943,0.23887905551283226,0.5407882194817718,0.23642717939780578,0.17975733181836612,0.19418650832413353,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7302665156780466,-0.3486684835441107,-0.44202667309611676,0.38698000585827985,0.21566059955275646,0.15142413475802446,0.16498657141978884,0.04816708510427111,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.515433741026469,-0.07766672356813403,0.04645444391488675,0.8521372678754338,0.14374508765315114,0.10686529207680252,0.11859719315922673,0.05168986287156868,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.05976628838881954,-0.92487733856459,0.3338365036770794,-0.17199734938239217,0.14702762637633215,0.1941296963069793,0.2078703929775686,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.03839469830096447,-0.9321732815763073,-0.3441631671040572,0.10550134912190086,0.20172484918196232,0.11057488965389027,0.21103057195039715,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.028332568455045108,-0.4325885250350663,0.9010437602520713,-0.013585863370943066,0.16133073731749265,0.16922605214276792,0.1395522437502619,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.37382858077552206,0.021173124546687055,0.008531256250796267,0.9272168617206402,0.1328976175795735,0.17452899321052462,0.11531121967567565,0.05590207578123621,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6352461446546919,0.057934945218393694,0.04742863074374898,0.7686718433828998,0.1730292532533464,0.19904768650593593,0.14723361693690765,0.05405132321191025,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.29830992994763134,-0.9455373022330652,-0.05720657407827738,-0.11703761644310386,0.16807131923805935,0.14335002362729457,0.2086292724894006,0.058776146005345725,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6352461446546919,0.057934945218393694,0.04742863074374898,0.7686718433828998,0.17411978658073424,0.19195562313164663,0.14859354987494727,0.0535799584043446,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.28081111358823807,-0.7306663977377337,-0.6059473535632738,-0.14177284088273887,0.14860261306090947,0.10898356302471965,0.1577339801780157,0.05920132303369932,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.042006333692297816,-0.95529940776016,0.22966664069244375,-0.1813608105845002,0.17056290656856649,0.15929974588846457,0.1746428747310864,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.266190795122375,-0.8047391565508217,-0.506799573018683,-0.1571354297861263,0.13943921370616122,0.08958345997392339,0.17447968432538255,0.04405508263449473,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2788928615885081,-0.9352419329303406,-0.10214878701529985,-0.1926315756956696,0.14848329183295741,0.13860676350405868,0.19861291189292135,0.05919879725468548,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5069184045102373,0.1132617590151388,0.0658328590076268,0.8519809503671277,0.15829025077080106,0.21011135068807107,0.13270903556974906,0.04679962431825426,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.03833958670539309,-0.722258465046804,-0.0768930799969243,-0.6862654297049219,0.1008866559071726,0.15638693264651132,0.15114164032171584,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.060495674529219085,-0.9293975839243592,0.31128592807395206,-0.1888424617027563,0.10692763919597333,0.15750282312823632,0.16290657767428834,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.21125901527301807,0.30065348522331203,0.9277823190209883,-0.0647848655241908,0.13509933522655895,0.13401149502893273,0.11735431589092415,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.019619448148352793,-0.2545925730843889,-0.0048311788498854825,0.9668372969096428,0.2033926538006149,0.15426453899332407,0.12495879113987944,0.051472973107659456,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3401900577440296,-0.8792451186172211,0.3221691939828539,-0.08605670484245292,0.13199613001701907,0.17009682912004354,0.18229249183148988,0.06867125726609578,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6749436342537177,0.1458441724952802,0.5756235773546867,0.4379932249737932,0.07347088270884436,0.1707746974773224,0.14993313831078264,0.05131995212452573,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.44357420938698944,-0.5888810759192429,0.05524363490390022,-0.6733566217046556,0.08358421299357814,0.11933127882397765,0.15569974975184145,0.05735113607442292,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6063276718176569,0.05972678921080689,0.7924455841653475,0.02880036762940437,0.11211402193803342,0.12895836883438375,0.13562393437418463,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5181123644727571,0.23458490703874824,0.8157940056989608,0.10492682896054113,0.06285445139236845,0.1273449004974997,0.10833395847327118,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0031745223086994396,-0.9880614942977466,-0.1526493213338944,-0.02055700830659063,0.1285291117033731,0.13464867270958236,0.17229670489849735,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.29083228664120414,-0.09912627420844117,0.029954585187405996,0.9511536603697911,0.1877676066783183,0.1397177731978526,0.1323381086031723,0.048268984717469154,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.28845578699978924,-0.9229514530986774,-0.22614459207063084,-0.1175265827231443,0.1473997979006404,0.1311737087645568,0.18545384877696253,0.05899939262702343,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2580422392052251,-0.7455145077281451,-0.5901171086714744,-0.1714179675705975,0.1853420165155966,0.10168512600360946,0.1717084493947878,0.053892572429838304,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5195184574193089,0.022683647645102355,0.013785193670888738,0.8540468330048597,0.1655739250981782,0.1985652697678672,0.13090044868730297,0.05474189246128869,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.04582589136117557,-0.340500229408209,0.9389807847531932,0.016573090182223985,0.16398876397928444,0.16609425210836384,0.13187629967393846,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.05919932253346935,-0.8757356140286358,0.4654442259366777,-0.1137727870612015,0.09535697263758745,0.19808238245059853,0.17500137073306882,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.31446205735313226,-0.6494841719392062,-0.6835833949267806,-0.1095338626455601,0.18523454777828946,0.10968813969165166,0.15968404174104783,0.05906543356613478,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6014652039226247,-0.5161798526726459,-0.4025684561289034,0.4579700932322463,0.23482090713040735,0.1644607101616305,0.17457138596925612,0.04943819780176564,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.32445425368709696,-0.9198004136943007,0.19758887737274755,-0.09826124246476661,0.11978059574166926,0.15752559216176665,0.18824563962819335,0.06556685146800463,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8632299580215694,-0.24866894734114234,-0.43520380923964,0.05996197649873415,0.2302488892248048,0.13618231252804003,0.20130529543430423,0.015537574894682285,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.430959855411833,-0.041800208877292605,-0.01993688878595266,0.9011819272637259,0.15225245542303303,0.17458533235076834,0.12697777881696432,0.05471314961272314,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.3973053839819942,-0.17032699158048598,0.07222766007198901,0.8988438757195748,0.14857269294855371,0.11026295017619767,0.11683055687528791,0.049122341367728736,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.10371677274712726,-0.7823125229813175,0.13668670252352685,0.5987876859044209,0.2063684831031201,0.16699797050782106,0.18292472284971037,0.04891396561328463,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3736942490964665,0.016914809491310898,0.8917980298732759,0.25448530670010083,0.08640459232850023,0.1546392703940873,0.09336774848930654,0.042742693840834706,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0006047520289284068,-0.8957513617683893,-0.4445533121128131,-0.0012185460957633517,0.11375750648242382,0.125947321028152,0.151288135109004,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.04525353566323063,-0.34424749863506005,0.9376412902134098,0.016570699454561286,0.11842536228735934,0.18447760606883448,0.08439512469607564,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.10732932406028585,-0.5404324900576216,0.8317265717201756,-0.06814726539990147,0.1323758714930823,0.21080919642867507,0.12603334671330402,0.08,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5069184045102373,0.1132617590151388,0.0658328590076268,0.8519809503671277,0.16552251695016443,0.18647533542974354,0.14552895955103862,0.05634261152911381,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6261151494740139,0.19333719412810166,0.14750425272151244,0.7408394187641977,0.0848021086414114,0.19992889198273406,0.13557169607012454,0.03968375743711912,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9365724989728075,0.051451311684753503,0.16260465044533337,0.30617714537061674,0.1702005445306477,0.18082361000092556,0.19807356308935212,0.050097852180296,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9411272881150902,0.05117008472488932,0.17594307672135864,0.2840864019065433,0.1463771821006496,0.1718252459355808,0.18931239264086494,0.049641242741607305,1
29217fdb89a844db908f186de27833eb,-0.49404092093159147,0.25703693154452356,0.8233372340895315,0.10941381644491233,0.17912658106006651,0.13896897046835407,0.13723011841525865,0.04320075198887641,1
29217fdb89a844db908f186de27833eb,-0.46698643710159804,0.16310061556975083,0.8542028692909562,0.16018525169010187,0.20007083587544885,0.1386488669032558,0.15420546621489184,0.047561883310157246,1
29217fdb89a844db908f186de27833eb,0.2067409903883957,-0.41124847593730224,-0.07854078730776112,0.8842873959644277,0.20347919952876548,0.16992860775832197,0.14128648621948176,0.04405907373842645,1
29217fdb89a844db908f186de27833eb,0.48066342635619796,-0.32153804569339295,0.15251339063802322,0.8014459566379303,0.1620051140499748,0.1907708728328462,0.14383709788843055,0.049290636113619966,1
29217fdb89a844db908f186de27833eb,-0.4062794362151912,0.3694258270710733,0.8233951792844474,-0.1431151869392371,0.19629811327041172,0.11172751772087128,0.09903229089504409,0.08,0
29217fdb89a844db908f186de27833eb,-0.14340309192447384,-0.8165400307050202,-0.48668551931642967,-0.27538180181421373,0.12678923854840726,0.14216283364867752,0.1544639781627507,0.08,0
29217fdb89a844db908f186de27833eb,0.6184687550798013,0.08151333876310271,0.396513022061576,0.6735201540632089,0.0992581246679677,0.19966428952147677,0.11062742560525349,0.02431493275049508,1
29217fdb89a844db908f186de27833eb,-0.15321961965058972,-0.5647625045759284,0.8044376672043357,0.10221106183823482,0.1499395517642694,0.17254174371334882,0.1402143411111356,0.08,0
29217fdb89a844db908f186de27833eb,0.13548363463529514,0.36895711987339846,0.509528685696887,0.765438009830149,0.11418678405665247,0.15248587768693925,0.09832039480233445,0.047761104855951184,1
29217fdb89a844db908f186de27833eb,-0.0335364679712716,-0.6291727188518923,0.7760685004436644,0.027104940281283275,0.16217167312771708,0.1704324337364527,0.1265460221175867,0.08,0
29217fdb89a844db908f186de27833eb,0.48373594584190066,-0.2873961027143209,0.1781313025999486,0.8072621964882952,0.17474388448497233,0.19543264054653928,0.1480680736118188,0.04983454665737937,1
29217fdb89a844db908f186de27833eb,0.7881283554788134,-0.07157579564777904,0.46121942882405187,0.40125707376053055,0.11461862238307054,0.18468485012865735,0.13860723674006037,0.0509519220273176,1
29217fdb89a844db908f186de27833eb,0.9086056697498827,-0.03626259810367654,0.08153251924495783,-0.4080112856070392,0.17001432000213512,0.10333559419313483,0.206684243408265,0.03080479006766925,1
29217fdb89a844db908f186de27833eb,-0.1428587439788649,-0.8172065501534651,-0.48618562526386105,-0.27456942918293303,0.11972393462464226,0.13384354730738277,0.15857682429557413,0.08,0
29217fdb89a844db908f186de27833eb,0.18534596309607246,-0.7507236424199466,0.553436832244392,-0.30946495664454526,0.12185132835313452,0.21021637354375847,0.17985546305932182,0.08,0
29217fdb89a844db908f186de27833eb,0.3963218788471446,-0.7173324813008832,-0.35365255774939625,-0.4508801925291213,0.14135667006490343,0.12761956459922066,0.18333270634822293,0.04458263060458177,1
29217fdb89a844db908f186de27833eb,0.8372619171557348,0.12320096332359175,0.43626415409014735,0.3057574080424717,0.1180547856650754,0.18858406200199165,0.19656008196621863,0.046841515111805426,1
29217fdb89a844db908f186de27833eb,-0.24331404994120767,0.5811227139216527,0.7594764401687184,-0.1621425338835921,0.1787834398424697,0.15589465024564317,0.14873764418755175,0.08,0
29217fdb89a844db908f186de27833eb,-0.038206219043929804,-0.6389811567022508,0.7676198938077908,0.031671198845906454,0.16875932776602023,0.2106998016171323,0.12543005982509736,0.08,0
